Hour,Load [kW]
4513.0,5821.524730017751
4514.0,5627.473905683824
4515.0,5530.448493516861
4516.0,5433.423081349901
4517.0,4948.296020515088
4518.0,5045.32143268205
4519.0,5336.397669182938
4520.0,6112.600966518637
4521.0,6791.778851687375
4522.0,6694.753439520413
4523.0,6500.702615186488
4524.0,6597.72802735345
4525.0,6791.778851687375
4526.0,7082.855088188262
4527.0,6985.829676021299
4528.0,6209.626378685601
4529.0,6888.8042638543375
4530.0,9023.363331527513
4531.0,9702.541216696247
4532.0,9120.388743694471
4533.0,8053.109209857886
4534.0,6888.8042638543375
4535.0,6403.677203019525
4536.0,6209.626378685601
4537.0,5821.524730017751
4538.0,5627.473905683824
4539.0,5530.448493516861
4540.0,5433.423081349901
4541.0,4948.296020515088
4542.0,5045.32143268205
4543.0,5336.397669182938
4544.0,6112.600966518637
4545.0,6791.778851687375
4546.0,6694.753439520413
4547.0,6500.702615186488
4548.0,6597.72802735345
4549.0,6791.778851687375
4550.0,7082.855088188262
4551.0,6985.829676021299
4552.0,6209.626378685601
4553.0,6888.8042638543375
4554.0,9023.363331527513
4555.0,9702.541216696247
4556.0,9120.388743694471
4557.0,8053.109209857886
4558.0,6888.8042638543375
4559.0,6403.677203019525
4560.0,6209.626378685601
4561.0,5821.524730017751
4562.0,5627.473905683824
4563.0,5530.448493516861
4564.0,5433.423081349901
4565.0,4948.296020515088
4566.0,5045.32143268205
4567.0,5336.397669182938
4568.0,6112.600966518637
4569.0,6791.778851687375
4570.0,6694.753439520413
4571.0,6500.702615186488
4572.0,6597.72802735345
4573.0,6791.778851687375
4574.0,7082.855088188262
4575.0,6985.829676021299
4576.0,6209.626378685601
4577.0,6888.8042638543375
4578.0,9023.363331527513
4579.0,9702.541216696247
4580.0,9120.388743694471
4581.0,8053.109209857886
4582.0,6888.8042638543375
4583.0,6403.677203019525
4584.0,6209.626378685601
4585.0,5821.524730017751
4586.0,5627.473905683824
4587.0,5530.448493516861
4588.0,5433.423081349901
4589.0,4948.296020515088
4590.0,5045.32143268205
4591.0,5336.397669182938
4592.0,6112.600966518637
4593.0,6791.778851687375
4594.0,6694.753439520413
4595.0,6500.702615186488
4596.0,6597.72802735345
4597.0,6791.778851687375
4598.0,7082.855088188262
4599.0,6985.829676021299
4600.0,6209.626378685601
4601.0,6888.8042638543375
4602.0,9023.363331527513
4603.0,9702.541216696247
4604.0,9120.388743694471
4605.0,8053.109209857886
4606.0,6888.8042638543375
4607.0,6403.677203019525
4608.0,6209.626378685601
4609.0,5821.524730017751
4610.0,5627.473905683824
4611.0,5530.448493516861
4612.0,5433.423081349901
4613.0,4948.296020515088
4614.0,5045.32143268205
4615.0,5336.397669182938
4616.0,6112.600966518637
4617.0,6791.778851687375
4618.0,6694.753439520413
4619.0,6500.702615186488
4620.0,6597.72802735345
4621.0,6791.778851687375
4622.0,7082.855088188262
4623.0,6985.829676021299
4624.0,6209.626378685601
4625.0,6888.8042638543375
4626.0,9023.363331527513
4627.0,9702.541216696247
4628.0,9120.388743694471
4629.0,8053.109209857886
4630.0,6888.8042638543375
4631.0,6403.677203019525
4632.0,6209.626378685601
4633.0,5821.524730017751
4634.0,5627.473905683824
4635.0,5530.448493516861
4636.0,5433.423081349901
4637.0,4948.296020515088
4638.0,5045.32143268205
4639.0,5336.397669182938
4640.0,6112.600966518637
4641.0,6791.778851687375
4642.0,6694.753439520413
4643.0,6500.702615186488
4644.0,6597.72802735345
4645.0,6791.778851687375
4646.0,7082.855088188262
4647.0,6985.829676021299
4648.0,6209.626378685601
4649.0,6888.8042638543375
4650.0,9023.363331527513
4651.0,9702.541216696247
4652.0,9120.388743694471
4653.0,8053.109209857886
4654.0,6888.8042638543375
4655.0,6403.677203019525
4656.0,6209.626378685601
4657.0,5821.524730017751
4658.0,5627.473905683824
4659.0,5530.448493516861
4660.0,5433.423081349901
4661.0,4948.296020515088
4662.0,5045.32143268205
4663.0,5336.397669182938
4664.0,6112.600966518637
4665.0,6791.778851687375
4666.0,6694.753439520413
4667.0,6500.702615186488
4668.0,6597.72802735345
4669.0,6791.778851687375
4670.0,7082.855088188262
4671.0,6985.829676021299
4672.0,6209.626378685601
4673.0,6888.8042638543375
4674.0,9023.363331527513
4675.0,9702.541216696247
4676.0,9120.388743694471
4677.0,8053.109209857886
4678.0,6888.8042638543375
4679.0,6403.677203019525
4680.0,6209.626378685601
4681.0,5821.524730017751
4682.0,5627.473905683824
4683.0,5530.448493516861
4684.0,5433.423081349901
4685.0,4948.296020515088
4686.0,5045.32143268205
4687.0,5336.397669182938
4688.0,6112.600966518637
4689.0,6791.778851687375
4690.0,6694.753439520413
4691.0,6500.702615186488
4692.0,6597.72802735345
4693.0,6791.778851687375
4694.0,7082.855088188262
4695.0,6985.829676021299
4696.0,6209.626378685601
4697.0,6888.8042638543375
4698.0,9023.363331527513
4699.0,9702.541216696247
4700.0,9120.388743694471
4701.0,8053.109209857886
4702.0,6888.8042638543375
4703.0,6403.677203019525
4704.0,6209.626378685601
4705.0,5821.524730017751
4706.0,5627.473905683824
4707.0,5530.448493516861
4708.0,5433.423081349901
4709.0,4948.296020515088
4710.0,5045.32143268205
4711.0,5336.397669182938
4712.0,6112.600966518637
4713.0,6791.778851687375
4714.0,6694.753439520413
4715.0,6500.702615186488
4716.0,6597.72802735345
4717.0,6791.778851687375
4718.0,7082.855088188262
4719.0,6985.829676021299
4720.0,6209.626378685601
4721.0,6888.8042638543375
4722.0,9023.363331527513
4723.0,9702.541216696247
4724.0,9120.388743694471
4725.0,8053.109209857886
4726.0,6888.8042638543375
4727.0,6403.677203019525
4728.0,6209.626378685601
4729.0,5821.524730017751
4730.0,5627.473905683824
4731.0,5530.448493516861
4732.0,5433.423081349901
4733.0,4948.296020515088
4734.0,5045.32143268205
4735.0,5336.397669182938
4736.0,6112.600966518637
4737.0,6791.778851687375
4738.0,6694.753439520413
4739.0,6500.702615186488
4740.0,6597.72802735345
4741.0,6791.778851687375
4742.0,7082.855088188262
4743.0,6985.829676021299
4744.0,6209.626378685601
4745.0,6888.8042638543375
4746.0,9023.363331527513
4747.0,9702.541216696247
4748.0,9120.388743694471
4749.0,8053.109209857886
4750.0,6888.8042638543375
4751.0,6403.677203019525
4752.0,6209.626378685601
4753.0,5821.524730017751
4754.0,5627.473905683824
4755.0,5530.448493516861
4756.0,5433.423081349901
4757.0,4948.296020515088
4758.0,5045.32143268205
4759.0,5336.397669182938
4760.0,6112.600966518637
4761.0,6791.778851687375
4762.0,6694.753439520413
4763.0,6500.702615186488
4764.0,6597.72802735345
4765.0,6791.778851687375
4766.0,7082.855088188262
4767.0,6985.829676021299
4768.0,6209.626378685601
4769.0,6888.8042638543375
4770.0,9023.363331527513
4771.0,9702.541216696247
4772.0,9120.388743694471
4773.0,8053.109209857886
4774.0,6888.8042638543375
4775.0,6403.677203019525
4776.0,6209.626378685601
4777.0,5821.524730017751
4778.0,5627.473905683824
4779.0,5530.448493516861
4780.0,5433.423081349901
4781.0,4948.296020515088
4782.0,5045.32143268205
4783.0,5336.397669182938
4784.0,6112.600966518637
4785.0,6791.778851687375
4786.0,6694.753439520413
4787.0,6500.702615186488
4788.0,6597.72802735345
4789.0,6791.778851687375
4790.0,7082.855088188262
4791.0,6985.829676021299
4792.0,6209.626378685601
4793.0,6888.8042638543375
4794.0,9023.363331527513
4795.0,9702.541216696247
4796.0,9120.388743694471
4797.0,8053.109209857886
4798.0,6888.8042638543375
4799.0,6403.677203019525
4800.0,6209.626378685601
4801.0,5821.524730017751
4802.0,5627.473905683824
4803.0,5530.448493516861
4804.0,5433.423081349901
4805.0,4948.296020515088
4806.0,5045.32143268205
4807.0,5336.397669182938
4808.0,6112.600966518637
4809.0,6791.778851687375
4810.0,6694.753439520413
4811.0,6500.702615186488
4812.0,6597.72802735345
4813.0,6791.778851687375
4814.0,7082.855088188262
4815.0,6985.829676021299
4816.0,6209.626378685601
4817.0,6888.8042638543375
4818.0,9023.363331527513
4819.0,9702.541216696247
4820.0,9120.388743694471
4821.0,8053.109209857886
4822.0,6888.8042638543375
4823.0,6403.677203019525
4824.0,6209.626378685601
4825.0,5821.524730017751
4826.0,5627.473905683824
4827.0,5530.448493516861
4828.0,5433.423081349901
4829.0,4948.296020515088
4830.0,5045.32143268205
4831.0,5336.397669182938
4832.0,6112.600966518637
4833.0,6791.778851687375
4834.0,6694.753439520413
4835.0,6500.702615186488
4836.0,6597.72802735345
4837.0,6791.778851687375
4838.0,7082.855088188262
4839.0,6985.829676021299
4840.0,6209.626378685601
4841.0,6888.8042638543375
4842.0,9023.363331527513
4843.0,9702.541216696247
4844.0,9120.388743694471
4845.0,8053.109209857886
4846.0,6888.8042638543375
4847.0,6403.677203019525
4848.0,6209.626378685601
4849.0,5821.524730017751
4850.0,5627.473905683824
4851.0,5530.448493516861
4852.0,5433.423081349901
4853.0,4948.296020515088
4854.0,5045.32143268205
4855.0,5336.397669182938
4856.0,6112.600966518637
4857.0,6791.778851687375
4858.0,6694.753439520413
4859.0,6500.702615186488
4860.0,6597.72802735345
4861.0,6791.778851687375
4862.0,7082.855088188262
4863.0,6985.829676021299
4864.0,6209.626378685601
4865.0,6888.8042638543375
4866.0,9023.363331527513
4867.0,9702.541216696247
4868.0,9120.388743694471
4869.0,8053.109209857886
4870.0,6888.8042638543375
4871.0,6403.677203019525
4872.0,6209.626378685601
4873.0,5821.524730017751
4874.0,5627.473905683824
4875.0,5530.448493516861
4876.0,5433.423081349901
4877.0,4948.296020515088
4878.0,5045.32143268205
4879.0,5336.397669182938
4880.0,6112.600966518637
4881.0,6791.778851687375
4882.0,6694.753439520413
4883.0,6500.702615186488
4884.0,6597.72802735345
4885.0,6791.778851687375
4886.0,7082.855088188262
4887.0,6985.829676021299
4888.0,6209.626378685601
4889.0,6888.8042638543375
4890.0,9023.363331527513
4891.0,9702.541216696247
4892.0,9120.388743694471
4893.0,8053.109209857886
4894.0,6888.8042638543375
4895.0,6403.677203019525
4896.0,6209.626378685601
4897.0,5821.524730017751
4898.0,5627.473905683824
4899.0,5530.448493516861
4900.0,5433.423081349901
4901.0,4948.296020515088
4902.0,5045.32143268205
4903.0,5336.397669182938
4904.0,6112.600966518637
4905.0,6791.778851687375
4906.0,6694.753439520413
4907.0,6500.702615186488
4908.0,6597.72802735345
4909.0,6791.778851687375
4910.0,7082.855088188262
4911.0,6985.829676021299
4912.0,6209.626378685601
4913.0,6888.8042638543375
4914.0,9023.363331527513
4915.0,9702.541216696247
4916.0,9120.388743694471
4917.0,8053.109209857886
4918.0,6888.8042638543375
4919.0,6403.677203019525
4920.0,6209.626378685601
4921.0,5821.524730017751
4922.0,5627.473905683824
4923.0,5530.448493516861
4924.0,5433.423081349901
4925.0,4948.296020515088
4926.0,5045.32143268205
4927.0,5336.397669182938
4928.0,6112.600966518637
4929.0,6791.778851687375
4930.0,6694.753439520413
4931.0,6500.702615186488
4932.0,6597.72802735345
4933.0,6791.778851687375
4934.0,7082.855088188262
4935.0,6985.829676021299
4936.0,6209.626378685601
4937.0,6888.8042638543375
4938.0,9023.363331527513
4939.0,9702.541216696247
4940.0,9120.388743694471
4941.0,8053.109209857886
4942.0,6888.8042638543375
4943.0,6403.677203019525
4944.0,6209.626378685601
4945.0,5821.524730017751
4946.0,5627.473905683824
4947.0,5530.448493516861
4948.0,5433.423081349901
4949.0,4948.296020515088
4950.0,5045.32143268205
4951.0,5336.397669182938
4952.0,6112.600966518637
4953.0,6791.778851687375
4954.0,6694.753439520413
4955.0,6500.702615186488
4956.0,6597.72802735345
4957.0,6791.778851687375
4958.0,7082.855088188262
4959.0,6985.829676021299
4960.0,6209.626378685601
4961.0,6888.8042638543375
4962.0,9023.363331527513
4963.0,9702.541216696247
4964.0,9120.388743694471
4965.0,8053.109209857886
4966.0,6888.8042638543375
4967.0,6403.677203019525
4968.0,6209.626378685601
4969.0,5821.524730017751
4970.0,5627.473905683824
4971.0,5530.448493516861
4972.0,5433.423081349901
4973.0,4948.296020515088
4974.0,5045.32143268205
4975.0,5336.397669182938
4976.0,6112.600966518637
4977.0,6791.778851687375
4978.0,6694.753439520413
4979.0,6500.702615186488
4980.0,6597.72802735345
4981.0,6791.778851687375
4982.0,7082.855088188262
4983.0,6985.829676021299
4984.0,6209.626378685601
4985.0,6888.8042638543375
4986.0,9023.363331527513
4987.0,9702.541216696247
4988.0,9120.388743694471
4989.0,8053.109209857886
4990.0,6888.8042638543375
4991.0,6403.677203019525
4992.0,6209.626378685601
4993.0,5821.524730017751
4994.0,5627.473905683824
4995.0,5530.448493516861
4996.0,5433.423081349901
4997.0,4948.296020515088
4998.0,5045.32143268205
4999.0,5336.397669182938
5000.0,6112.600966518637
5001.0,6791.778851687375
5002.0,6694.753439520413
5003.0,6500.702615186488
5004.0,6597.72802735345
5005.0,6791.778851687375
5006.0,7082.855088188262
5007.0,6985.829676021299
5008.0,6209.626378685601
5009.0,6888.8042638543375
5010.0,9023.363331527513
5011.0,9702.541216696247
5012.0,9120.388743694471
5013.0,8053.109209857886
5014.0,6888.8042638543375
5015.0,6403.677203019525
5016.0,6209.626378685601
5017.0,5821.524730017751
5018.0,5627.473905683824
5019.0,5530.448493516861
5020.0,5433.423081349901
5021.0,4948.296020515088
5022.0,5045.32143268205
5023.0,5336.397669182938
5024.0,6112.600966518637
5025.0,6791.778851687375
5026.0,6694.753439520413
5027.0,6500.702615186488
5028.0,6597.72802735345
5029.0,6791.778851687375
5030.0,7082.855088188262
5031.0,6985.829676021299
5032.0,6209.626378685601
5033.0,6888.8042638543375
5034.0,9023.363331527513
5035.0,9702.541216696247
5036.0,9120.388743694471
5037.0,8053.109209857886
5038.0,6888.8042638543375
5039.0,6403.677203019525
5040.0,6209.626378685601
5041.0,5821.524730017751
5042.0,5627.473905683824
5043.0,5530.448493516861
5044.0,5433.423081349901
5045.0,4948.296020515088
5046.0,5045.32143268205
5047.0,5336.397669182938
5048.0,6112.600966518637
5049.0,6791.778851687375
5050.0,6694.753439520413
5051.0,6500.702615186488
5052.0,6597.72802735345
5053.0,6791.778851687375
5054.0,7082.855088188262
5055.0,6985.829676021299
5056.0,6209.626378685601
5057.0,6888.8042638543375
5058.0,9023.363331527513
5059.0,9702.541216696247
5060.0,9120.388743694471
5061.0,8053.109209857886
5062.0,6888.8042638543375
5063.0,6403.677203019525
5064.0,6209.626378685601
5065.0,5821.524730017751
5066.0,5627.473905683824
5067.0,5530.448493516861
5068.0,5433.423081349901
5069.0,4948.296020515088
