Hour,Temperature/K
1596.0,299.69
1597.0,299.69
1598.0,299.69
1599.0,299.69
1600.0,299.69
1601.0,299.69
1602.0,299.69
1603.0,299.69
1604.0,299.69
1605.0,299.69
1606.0,299.69
1607.0,299.69
1608.0,299.83
1609.0,299.83
1610.0,299.83
1611.0,299.83
1612.0,299.83
1613.0,299.83
1614.0,299.83
1615.0,299.83
1616.0,299.83
1617.0,299.83
1618.0,299.83
1619.0,299.83
1620.0,299.83
1621.0,299.83
1622.0,299.83
1623.0,299.83
1624.0,299.83
1625.0,299.83
1626.0,299.83
1627.0,299.83
1628.0,299.83
1629.0,299.83
1630.0,299.83
1631.0,299.83
1632.0,299.87
1633.0,299.87
1634.0,299.87
1635.0,299.87
1636.0,299.87
1637.0,299.87
1638.0,299.87
1639.0,299.87
1640.0,299.87
1641.0,299.87
1642.0,299.87
1643.0,299.87
1644.0,299.87
1645.0,299.87
1646.0,299.87
1647.0,299.87
1648.0,299.87
1649.0,299.87
1650.0,299.87
1651.0,299.87
1652.0,299.87
1653.0,299.87
1654.0,299.87
1655.0,299.87
1656.0,299.66999999999996
1657.0,299.66999999999996
1658.0,299.66999999999996
1659.0,299.66999999999996
1660.0,299.66999999999996
1661.0,299.66999999999996
1662.0,299.66999999999996
1663.0,299.66999999999996
1664.0,299.66999999999996
1665.0,299.66999999999996
1666.0,299.66999999999996
1667.0,299.66999999999996
1668.0,299.66999999999996
1669.0,299.66999999999996
1670.0,299.66999999999996
1671.0,299.66999999999996
1672.0,299.66999999999996
1673.0,299.66999999999996
1674.0,299.66999999999996
1675.0,299.66999999999996
1676.0,299.66999999999996
1677.0,299.66999999999996
1678.0,299.66999999999996
1679.0,299.66999999999996
1680.0,299.64
1681.0,299.64
1682.0,299.64
1683.0,299.64
1684.0,299.64
1685.0,299.64
1686.0,299.64
1687.0,299.64
1688.0,299.64
1689.0,299.64
1690.0,299.64
1691.0,299.64
1692.0,299.64
1693.0,299.64
1694.0,299.64
1695.0,299.64
1696.0,299.64
1697.0,299.64
1698.0,299.64
1699.0,299.64
1700.0,299.64
1701.0,299.64
1702.0,299.64
1703.0,299.64
1704.0,299.54999999999995
1705.0,299.54999999999995
1706.0,299.54999999999995
1707.0,299.54999999999995
1708.0,299.54999999999995
1709.0,299.54999999999995
1710.0,299.54999999999995
1711.0,299.54999999999995
1712.0,299.54999999999995
1713.0,299.54999999999995
1714.0,299.54999999999995
1715.0,299.54999999999995
1716.0,299.54999999999995
1717.0,299.54999999999995
1718.0,299.54999999999995
1719.0,299.54999999999995
1720.0,299.54999999999995
1721.0,299.54999999999995
1722.0,299.54999999999995
1723.0,299.54999999999995
1724.0,299.54999999999995
1725.0,299.54999999999995
1726.0,299.54999999999995
1727.0,299.54999999999995
1728.0,299.75
1729.0,299.75
1730.0,299.75
1731.0,299.75
1732.0,299.75
1733.0,299.75
1734.0,299.75
1735.0,299.75
1736.0,299.75
1737.0,299.75
1738.0,299.75
1739.0,299.75
1740.0,299.75
1741.0,299.75
1742.0,299.75
1743.0,299.75
1744.0,299.75
1745.0,299.75
1746.0,299.75
1747.0,299.75
1748.0,299.75
1749.0,299.75
1750.0,299.75
1751.0,299.75
1752.0,299.9
1753.0,299.9
1754.0,299.9
1755.0,299.9
1756.0,299.9
1757.0,299.9
1758.0,299.9
1759.0,299.9
1760.0,299.9
1761.0,299.9
1762.0,299.9
1763.0,299.9
1764.0,299.9
1765.0,299.9
1766.0,299.9
1767.0,299.9
1768.0,299.9
1769.0,299.9
1770.0,299.9
1771.0,299.9
1772.0,299.9
1773.0,299.9
1774.0,299.9
1775.0,299.9
1776.0,299.69
1777.0,299.69
1778.0,299.69
1779.0,299.69
1780.0,299.69
1781.0,299.69
1782.0,299.69
1783.0,299.69
1784.0,299.69
1785.0,299.69
1786.0,299.69
1787.0,299.69
1788.0,299.69
1789.0,299.69
1790.0,299.69
1791.0,299.69
1792.0,299.69
1793.0,299.69
1794.0,299.69
1795.0,299.69
1796.0,299.69
1797.0,299.69
1798.0,299.69
1799.0,299.69
1800.0,299.87
1801.0,299.87
1802.0,299.87
1803.0,299.87
1804.0,299.87
1805.0,299.87
1806.0,299.87
1807.0,299.87
1808.0,299.87
1809.0,299.87
1810.0,299.87
1811.0,299.87
1812.0,299.87
1813.0,299.87
1814.0,299.87
1815.0,299.87
1816.0,299.87
1817.0,299.87
1818.0,299.87
1819.0,299.87
1820.0,299.87
1821.0,299.87
1822.0,299.87
1823.0,299.87
1824.0,299.96
1825.0,299.96
1826.0,299.96
1827.0,299.96
1828.0,299.96
1829.0,299.96
1830.0,299.96
1831.0,299.96
1832.0,299.96
1833.0,299.96
1834.0,299.96
1835.0,299.96
1836.0,299.96
1837.0,299.96
1838.0,299.96
1839.0,299.96
1840.0,299.96
1841.0,299.96
1842.0,299.96
1843.0,299.96
1844.0,299.96
1845.0,299.96
1846.0,299.96
1847.0,299.96
1848.0,300.13
1849.0,300.13
1850.0,300.13
1851.0,300.13
1852.0,300.13
1853.0,300.13
1854.0,300.13
1855.0,300.13
1856.0,300.13
1857.0,300.13
1858.0,300.13
1859.0,300.13
1860.0,300.13
1861.0,300.13
1862.0,300.13
1863.0,300.13
1864.0,300.13
1865.0,300.13
1866.0,300.13
1867.0,300.13
1868.0,300.13
1869.0,300.13
1870.0,300.13
1871.0,300.13
1872.0,299.97999999999996
1873.0,299.97999999999996
1874.0,299.97999999999996
1875.0,299.97999999999996
1876.0,299.97999999999996
1877.0,299.97999999999996
1878.0,299.97999999999996
1879.0,299.97999999999996
1880.0,299.97999999999996
1881.0,299.97999999999996
1882.0,299.97999999999996
1883.0,299.97999999999996
1884.0,299.97999999999996
1885.0,299.97999999999996
1886.0,299.97999999999996
1887.0,299.97999999999996
1888.0,299.97999999999996
1889.0,299.97999999999996
1890.0,299.97999999999996
1891.0,299.97999999999996
1892.0,299.97999999999996
1893.0,299.97999999999996
1894.0,299.97999999999996
1895.0,299.97999999999996
1896.0,300.01
1897.0,300.01
1898.0,300.01
1899.0,300.01
1900.0,300.01
1901.0,300.01
1902.0,300.01
1903.0,300.01
1904.0,300.01
1905.0,300.01
1906.0,300.01
1907.0,300.01
1908.0,300.01
1909.0,300.01
1910.0,300.01
1911.0,300.01
1912.0,300.01
1913.0,300.01
1914.0,300.01
1915.0,300.01
1916.0,300.01
1917.0,300.01
1918.0,300.01
1919.0,300.01
1920.0,299.79999999999995
1921.0,299.79999999999995
1922.0,299.79999999999995
1923.0,299.79999999999995
1924.0,299.79999999999995
1925.0,299.79999999999995
1926.0,299.79999999999995
1927.0,299.79999999999995
1928.0,299.79999999999995
1929.0,299.79999999999995
1930.0,299.79999999999995
1931.0,299.79999999999995
1932.0,299.79999999999995
1933.0,299.79999999999995
1934.0,299.79999999999995
1935.0,299.79999999999995
1936.0,299.79999999999995
1937.0,299.79999999999995
1938.0,299.79999999999995
1939.0,299.79999999999995
1940.0,299.79999999999995
1941.0,299.79999999999995
1942.0,299.79999999999995
1943.0,299.79999999999995
1944.0,299.91999999999996
1945.0,299.91999999999996
1946.0,299.91999999999996
1947.0,299.91999999999996
1948.0,299.91999999999996
1949.0,299.91999999999996
1950.0,299.91999999999996
1951.0,299.91999999999996
1952.0,299.91999999999996
1953.0,299.91999999999996
1954.0,299.91999999999996
1955.0,299.91999999999996
1956.0,299.91999999999996
1957.0,299.91999999999996
1958.0,299.91999999999996
1959.0,299.91999999999996
1960.0,299.91999999999996
1961.0,299.91999999999996
1962.0,299.91999999999996
1963.0,299.91999999999996
1964.0,299.91999999999996
1965.0,299.91999999999996
1966.0,299.91999999999996
1967.0,299.91999999999996
1968.0,300.03999999999996
1969.0,300.03999999999996
1970.0,300.03999999999996
1971.0,300.03999999999996
1972.0,300.03999999999996
1973.0,300.03999999999996
1974.0,300.03999999999996
1975.0,300.03999999999996
1976.0,300.03999999999996
1977.0,300.03999999999996
1978.0,300.03999999999996
1979.0,300.03999999999996
1980.0,300.03999999999996
1981.0,300.03999999999996
1982.0,300.03999999999996
1983.0,300.03999999999996
1984.0,300.03999999999996
1985.0,300.03999999999996
1986.0,300.03999999999996
1987.0,300.03999999999996
1988.0,300.03999999999996
1989.0,300.03999999999996
1990.0,300.03999999999996
1991.0,300.03999999999996
1992.0,300.53999999999996
1993.0,300.53999999999996
1994.0,300.53999999999996
1995.0,300.53999999999996
1996.0,300.53999999999996
1997.0,300.53999999999996
1998.0,300.53999999999996
1999.0,300.53999999999996
2000.0,300.53999999999996
2001.0,300.53999999999996
2002.0,300.53999999999996
2003.0,300.53999999999996
2004.0,300.53999999999996
2005.0,300.53999999999996
2006.0,300.53999999999996
2007.0,300.53999999999996
2008.0,300.53999999999996
2009.0,300.53999999999996
2010.0,300.53999999999996
2011.0,300.53999999999996
2012.0,300.53999999999996
2013.0,300.53999999999996
2014.0,300.53999999999996
2015.0,300.53999999999996
2016.0,300.78
2017.0,300.78
2018.0,300.78
2019.0,300.78
2020.0,300.78
2021.0,300.78
2022.0,300.78
2023.0,300.78
2024.0,300.78
2025.0,300.78
2026.0,300.78
2027.0,300.78
2028.0,300.78
2029.0,300.78
2030.0,300.78
2031.0,300.78
2032.0,300.78
2033.0,300.78
2034.0,300.78
2035.0,300.78
2036.0,300.78
2037.0,300.78
2038.0,300.78
2039.0,300.78
2040.0,300.87
2041.0,300.87
2042.0,300.87
2043.0,300.87
2044.0,300.87
2045.0,300.87
2046.0,300.87
2047.0,300.87
2048.0,300.87
2049.0,300.87
2050.0,300.87
2051.0,300.87
2052.0,300.87
2053.0,300.87
2054.0,300.87
2055.0,300.87
2056.0,300.87
2057.0,300.87
2058.0,300.87
2059.0,300.87
2060.0,300.87
2061.0,300.87
2062.0,300.87
2063.0,300.87
2064.0,300.07
2065.0,300.07
2066.0,300.07
2067.0,300.07
2068.0,300.07
2069.0,300.07
2070.0,300.07
2071.0,300.07
2072.0,300.07
2073.0,300.07
2074.0,300.07
2075.0,300.07
2076.0,300.07
2077.0,300.07
2078.0,300.07
2079.0,300.07
2080.0,300.07
2081.0,300.07
2082.0,300.07
2083.0,300.07
2084.0,300.07
2085.0,300.07
2086.0,300.07
2087.0,300.07
2088.0,299.58
2089.0,299.58
2090.0,299.58
2091.0,299.58
2092.0,299.58
2093.0,299.58
2094.0,299.58
2095.0,299.58
2096.0,299.58
2097.0,299.58
2098.0,299.58
2099.0,299.58
2100.0,299.58
2101.0,299.58
2102.0,299.58
2103.0,299.58
2104.0,299.58
2105.0,299.58
2106.0,299.58
2107.0,299.58
2108.0,299.58
2109.0,299.58
2110.0,299.58
2111.0,299.58
2112.0,300.21
2113.0,300.21
2114.0,300.21
2115.0,300.21
2116.0,300.21
2117.0,300.21
2118.0,300.21
2119.0,300.21
2120.0,300.21
2121.0,300.21
2122.0,300.21
2123.0,300.21
2124.0,300.21
2125.0,300.21
2126.0,300.21
2127.0,300.21
2128.0,300.21
2129.0,300.21
2130.0,300.21
2131.0,300.21
2132.0,300.21
2133.0,300.21
2134.0,300.21
2135.0,300.21
2136.0,300.59
2137.0,300.59
2138.0,300.59
2139.0,300.59
2140.0,300.59
2141.0,300.59
2142.0,300.59
2143.0,300.59
2144.0,300.59
2145.0,300.59
2146.0,300.59
2147.0,300.59
2148.0,300.59
2149.0,300.59
2150.0,300.59
2151.0,300.59
2152.0,300.59
2153.0,300.59
2154.0,300.59
2155.0,300.59
2156.0,300.59
2157.0,300.59
2158.0,300.59
2159.0,300.59
2160.0,300.71
2161.0,300.71
2162.0,300.71
2163.0,300.71
2164.0,300.71
2165.0,300.71
2166.0,300.71
2167.0,300.71
2168.0,300.71
2169.0,300.71
2170.0,300.71
2171.0,300.71
2172.0,300.71
2173.0,300.71
2174.0,300.71
2175.0,300.71
2176.0,300.71
2177.0,300.71
2178.0,300.71
2179.0,300.71
2180.0,300.71
2181.0,300.71
2182.0,300.71
2183.0,300.71
2184.0,300.75
2185.0,300.75
2186.0,300.75
2187.0,300.75
2188.0,300.75
2189.0,300.75
2190.0,300.75
2191.0,300.75
2192.0,300.75
2193.0,300.75
2194.0,300.75
2195.0,300.75
2196.0,300.75
2197.0,300.75
2198.0,300.75
2199.0,300.75
2200.0,300.75
2201.0,300.75
2202.0,300.75
2203.0,300.75
2204.0,300.75
2205.0,300.75
2206.0,300.75
2207.0,300.75
2208.0,300.82
2209.0,300.82
2210.0,300.82
2211.0,300.82
2212.0,300.82
2213.0,300.82
2214.0,300.82
2215.0,300.82
2216.0,300.82
2217.0,300.82
2218.0,300.82
2219.0,300.82
2220.0,300.82
2221.0,300.82
2222.0,300.82
2223.0,300.82
2224.0,300.82
2225.0,300.82
2226.0,300.82
2227.0,300.82
2228.0,300.82
2229.0,300.82
2230.0,300.82
2231.0,300.82
2232.0,300.78999999999996
2233.0,300.78999999999996
2234.0,300.78999999999996
2235.0,300.78999999999996
2236.0,300.78999999999996
2237.0,300.78999999999996
2238.0,300.78999999999996
2239.0,300.78999999999996
2240.0,300.78999999999996
2241.0,300.78999999999996
2242.0,300.78999999999996
2243.0,300.78999999999996
2244.0,300.78999999999996
2245.0,300.78999999999996
2246.0,300.78999999999996
2247.0,300.78999999999996
2248.0,300.78999999999996
2249.0,300.78999999999996
2250.0,300.78999999999996
2251.0,300.78999999999996
2252.0,300.78999999999996
2253.0,300.78999999999996
2254.0,300.78999999999996
2255.0,300.78999999999996
2256.0,300.76
2257.0,300.76
2258.0,300.76
2259.0,300.76
2260.0,300.76
2261.0,300.76
2262.0,300.76
2263.0,300.76
2264.0,300.76
2265.0,300.76
2266.0,300.76
2267.0,300.76
2268.0,300.76
2269.0,300.76
2270.0,300.76
2271.0,300.76
2272.0,300.76
2273.0,300.76
2274.0,300.76
2275.0,300.76
2276.0,300.76
2277.0,300.76
2278.0,300.76
2279.0,300.76
2280.0,300.84999999999997
2281.0,300.84999999999997
2282.0,300.84999999999997
2283.0,300.84999999999997
2284.0,300.84999999999997
2285.0,300.84999999999997
2286.0,300.84999999999997
2287.0,300.84999999999997
2288.0,300.84999999999997
2289.0,300.84999999999997
2290.0,300.84999999999997
2291.0,300.84999999999997
2292.0,300.84999999999997
2293.0,300.84999999999997
2294.0,300.84999999999997
2295.0,300.84999999999997
2296.0,300.84999999999997
2297.0,300.84999999999997
2298.0,300.84999999999997
2299.0,300.84999999999997
2300.0,300.84999999999997
2301.0,300.84999999999997
2302.0,300.84999999999997
2303.0,300.84999999999997
2304.0,300.88
2305.0,300.88
2306.0,300.88
2307.0,300.88
2308.0,300.88
2309.0,300.88
2310.0,300.88
2311.0,300.88
2312.0,300.88
2313.0,300.88
2314.0,300.88
2315.0,300.88
2316.0,300.88
2317.0,300.88
2318.0,300.88
2319.0,300.88
2320.0,300.88
2321.0,300.88
2322.0,300.88
2323.0,300.88
2324.0,300.88
2325.0,300.88
2326.0,300.88
2327.0,300.88
2328.0,300.79999999999995
2329.0,300.79999999999995
2330.0,300.79999999999995
2331.0,300.79999999999995
2332.0,300.79999999999995
2333.0,300.79999999999995
2334.0,300.79999999999995
2335.0,300.79999999999995
2336.0,300.79999999999995
2337.0,300.79999999999995
2338.0,300.79999999999995
2339.0,300.79999999999995
2340.0,300.79999999999995
2341.0,300.79999999999995
2342.0,300.79999999999995
2343.0,300.79999999999995
2344.0,300.79999999999995
2345.0,300.79999999999995
2346.0,300.79999999999995
2347.0,300.79999999999995
2348.0,300.79999999999995
2349.0,300.79999999999995
2350.0,300.79999999999995
2351.0,300.79999999999995
2352.0,301.10999999999996
2353.0,301.10999999999996
2354.0,301.10999999999996
2355.0,301.10999999999996
2356.0,301.10999999999996
2357.0,301.10999999999996
2358.0,301.10999999999996
2359.0,301.10999999999996
2360.0,301.10999999999996
2361.0,301.10999999999996
2362.0,301.10999999999996
2363.0,301.10999999999996
2364.0,301.10999999999996
2365.0,301.10999999999996
2366.0,301.10999999999996
2367.0,301.10999999999996
2368.0,301.10999999999996
2369.0,301.10999999999996
2370.0,301.10999999999996
2371.0,301.10999999999996
2372.0,301.10999999999996
2373.0,301.10999999999996
2374.0,301.10999999999996
2375.0,301.10999999999996
2376.0,301.09999999999997
2377.0,301.09999999999997
2378.0,301.09999999999997
2379.0,301.09999999999997
2380.0,301.09999999999997
2381.0,301.09999999999997
2382.0,301.09999999999997
2383.0,301.09999999999997
2384.0,301.09999999999997
2385.0,301.09999999999997
2386.0,301.09999999999997
2387.0,301.09999999999997
2388.0,301.09999999999997
2389.0,301.09999999999997
2390.0,301.09999999999997
2391.0,301.09999999999997
2392.0,301.09999999999997
2393.0,301.09999999999997
2394.0,301.09999999999997
2395.0,301.09999999999997
2396.0,301.09999999999997
2397.0,301.09999999999997
2398.0,301.09999999999997
2399.0,301.09999999999997
2400.0,301.01
2401.0,301.01
2402.0,301.01
2403.0,301.01
2404.0,301.01
2405.0,301.01
2406.0,301.01
2407.0,301.01
2408.0,301.01
2409.0,301.01
2410.0,301.01
2411.0,301.01
2412.0,301.01
2413.0,301.01
2414.0,301.01
2415.0,301.01
2416.0,301.01
2417.0,301.01
2418.0,301.01
2419.0,301.01
2420.0,301.01
2421.0,301.01
2422.0,301.01
2423.0,301.01
2424.0,301.69
2425.0,301.69
2426.0,301.69
2427.0,301.69
2428.0,301.69
2429.0,301.69
2430.0,301.69
2431.0,301.69
2432.0,301.69
2433.0,301.69
2434.0,301.69
2435.0,301.69
2436.0,301.69
2437.0,301.69
2438.0,301.69
2439.0,301.69
2440.0,301.69
2441.0,301.69
2442.0,301.69
2443.0,301.69
2444.0,301.69
2445.0,301.69
2446.0,301.69
2447.0,301.69
2448.0,301.87
2449.0,301.87
2450.0,301.87
2451.0,301.87
2452.0,301.87
2453.0,301.87
2454.0,301.87
2455.0,301.87
2456.0,301.87
2457.0,301.87
2458.0,301.87
2459.0,301.87
2460.0,301.87
2461.0,301.87
2462.0,301.87
2463.0,301.87
2464.0,301.87
2465.0,301.87
2466.0,301.87
2467.0,301.87
2468.0,301.87
2469.0,301.87
2470.0,301.87
2471.0,301.87
2472.0,302.44
2473.0,302.44
2474.0,302.44
2475.0,302.44
2476.0,302.44
2477.0,302.44
2478.0,302.44
2479.0,302.44
2480.0,302.44
2481.0,302.44
2482.0,302.44
2483.0,302.44
2484.0,302.44
2485.0,302.44
2486.0,302.44
2487.0,302.44
2488.0,302.44
2489.0,302.44
2490.0,302.44
2491.0,302.44
2492.0,302.44
2493.0,302.44
2494.0,302.44
2495.0,302.44
2496.0,302.39
2497.0,302.39
2498.0,302.39
2499.0,302.39
2500.0,302.39
2501.0,302.39
2502.0,302.39
2503.0,302.39
2504.0,302.39
2505.0,302.39
2506.0,302.39
2507.0,302.39
2508.0,302.39
2509.0,302.39
2510.0,302.39
2511.0,302.39
2512.0,302.39
2513.0,302.39
2514.0,302.39
2515.0,302.39
2516.0,302.39
2517.0,302.39
2518.0,302.39
2519.0,302.39
2520.0,302.41999999999996
2521.0,302.41999999999996
2522.0,302.41999999999996
2523.0,302.41999999999996
2524.0,302.41999999999996
2525.0,302.41999999999996
2526.0,302.41999999999996
2527.0,302.41999999999996
2528.0,302.41999999999996
2529.0,302.41999999999996
2530.0,302.41999999999996
2531.0,302.41999999999996
2532.0,302.41999999999996
2533.0,302.41999999999996
2534.0,302.41999999999996
2535.0,302.41999999999996
2536.0,302.41999999999996
2537.0,302.41999999999996
2538.0,302.41999999999996
2539.0,302.41999999999996
2540.0,302.41999999999996
2541.0,302.41999999999996
2542.0,302.41999999999996
2543.0,302.41999999999996
2544.0,301.92999999999995
2545.0,301.92999999999995
2546.0,301.92999999999995
2547.0,301.92999999999995
2548.0,301.92999999999995
2549.0,301.92999999999995
2550.0,301.92999999999995
2551.0,301.92999999999995
2552.0,301.92999999999995
2553.0,301.92999999999995
2554.0,301.92999999999995
2555.0,301.92999999999995
2556.0,301.92999999999995
2557.0,301.92999999999995
2558.0,301.92999999999995
2559.0,301.92999999999995
2560.0,301.92999999999995
2561.0,301.92999999999995
2562.0,301.92999999999995
2563.0,301.92999999999995
2564.0,301.92999999999995
2565.0,301.92999999999995
2566.0,301.92999999999995
2567.0,301.92999999999995
2568.0,301.98999999999995
2569.0,301.98999999999995
2570.0,301.98999999999995
2571.0,301.98999999999995
2572.0,301.98999999999995
2573.0,301.98999999999995
2574.0,301.98999999999995
2575.0,301.98999999999995
2576.0,301.98999999999995
2577.0,301.98999999999995
2578.0,301.98999999999995
2579.0,301.98999999999995
2580.0,301.98999999999995
2581.0,301.98999999999995
2582.0,301.98999999999995
2583.0,301.98999999999995
2584.0,301.98999999999995
2585.0,301.98999999999995
2586.0,301.98999999999995
2587.0,301.98999999999995
2588.0,301.98999999999995
2589.0,301.98999999999995
2590.0,301.98999999999995
2591.0,301.98999999999995
2592.0,301.89
2593.0,301.89
2594.0,301.89
2595.0,301.89
2596.0,301.89
2597.0,301.89
2598.0,301.89
2599.0,301.89
2600.0,301.89
2601.0,301.89
2602.0,301.89
2603.0,301.89
2604.0,301.89
2605.0,301.89
2606.0,301.89
2607.0,301.89
2608.0,301.89
2609.0,301.89
2610.0,301.89
2611.0,301.89
2612.0,301.89
2613.0,301.89
2614.0,301.89
2615.0,301.89
2616.0,301.97999999999996
2617.0,301.97999999999996
2618.0,301.97999999999996
2619.0,301.97999999999996
2620.0,301.97999999999996
2621.0,301.97999999999996
2622.0,301.97999999999996
2623.0,301.97999999999996
2624.0,301.97999999999996
2625.0,301.97999999999996
2626.0,301.97999999999996
2627.0,301.97999999999996
2628.0,301.97999999999996
2629.0,301.97999999999996
2630.0,301.97999999999996
2631.0,301.97999999999996
2632.0,301.97999999999996
2633.0,301.97999999999996
2634.0,301.97999999999996
2635.0,301.97999999999996
2636.0,301.97999999999996
2637.0,301.97999999999996
2638.0,301.97999999999996
2639.0,301.97999999999996
2640.0,301.78999999999996
2641.0,301.78999999999996
2642.0,301.78999999999996
2643.0,301.78999999999996
2644.0,301.78999999999996
2645.0,301.78999999999996
2646.0,301.78999999999996
2647.0,301.78999999999996
2648.0,301.78999999999996
2649.0,301.78999999999996
2650.0,301.78999999999996
2651.0,301.78999999999996
2652.0,301.78999999999996
2653.0,301.78999999999996
2654.0,301.78999999999996
2655.0,301.78999999999996
2656.0,301.78999999999996
2657.0,301.78999999999996
2658.0,301.78999999999996
2659.0,301.78999999999996
2660.0,301.78999999999996
2661.0,301.78999999999996
2662.0,301.78999999999996
2663.0,301.78999999999996
2664.0,301.84999999999997
2665.0,301.84999999999997
2666.0,301.84999999999997
2667.0,301.84999999999997
2668.0,301.84999999999997
2669.0,301.84999999999997
2670.0,301.84999999999997
2671.0,301.84999999999997
2672.0,301.84999999999997
2673.0,301.84999999999997
2674.0,301.84999999999997
2675.0,301.84999999999997
2676.0,301.84999999999997
2677.0,301.84999999999997
2678.0,301.84999999999997
2679.0,301.84999999999997
2680.0,301.84999999999997
2681.0,301.84999999999997
2682.0,301.84999999999997
2683.0,301.84999999999997
2684.0,301.84999999999997
2685.0,301.84999999999997
2686.0,301.84999999999997
2687.0,301.84999999999997
2688.0,301.88
2689.0,301.88
2690.0,301.88
2691.0,301.88
2692.0,301.88
2693.0,301.88
2694.0,301.88
2695.0,301.88
2696.0,301.88
2697.0,301.88
2698.0,301.88
2699.0,301.88
2700.0,301.88
2701.0,301.88
2702.0,301.88
2703.0,301.88
2704.0,301.88
2705.0,301.88
2706.0,301.88
2707.0,301.88
2708.0,301.88
2709.0,301.88
2710.0,301.88
2711.0,301.88
2712.0,301.66999999999996
2713.0,301.66999999999996
2714.0,301.66999999999996
2715.0,301.66999999999996
2716.0,301.66999999999996
2717.0,301.66999999999996
2718.0,301.66999999999996
2719.0,301.66999999999996
2720.0,301.66999999999996
2721.0,301.66999999999996
2722.0,301.66999999999996
2723.0,301.66999999999996
2724.0,301.66999999999996
2725.0,301.66999999999996
2726.0,301.66999999999996
2727.0,301.66999999999996
2728.0,301.66999999999996
2729.0,301.66999999999996
2730.0,301.66999999999996
2731.0,301.66999999999996
2732.0,301.66999999999996
2733.0,301.66999999999996
2734.0,301.66999999999996
2735.0,301.66999999999996
2736.0,301.87
2737.0,301.87
2738.0,301.87
2739.0,301.87
2740.0,301.87
2741.0,301.87
2742.0,301.87
2743.0,301.87
2744.0,301.87
2745.0,301.87
2746.0,301.87
2747.0,301.87
2748.0,301.87
2749.0,301.87
2750.0,301.87
2751.0,301.87
2752.0,301.87
2753.0,301.87
2754.0,301.87
2755.0,301.87
2756.0,301.87
2757.0,301.87
2758.0,301.87
2759.0,301.87
2760.0,302.0
2761.0,302.0
2762.0,302.0
2763.0,302.0
2764.0,302.0
2765.0,302.0
2766.0,302.0
2767.0,302.0
2768.0,302.0
2769.0,302.0
2770.0,302.0
2771.0,302.0
2772.0,302.0
2773.0,302.0
2774.0,302.0
2775.0,302.0
2776.0,302.0
2777.0,302.0
2778.0,302.0
2779.0,302.0
2780.0,302.0
2781.0,302.0
2782.0,302.0
2783.0,302.0
2784.0,302.03999999999996
2785.0,302.03999999999996
2786.0,302.03999999999996
2787.0,302.03999999999996
2788.0,302.03999999999996
2789.0,302.03999999999996
2790.0,302.03999999999996
2791.0,302.03999999999996
2792.0,302.03999999999996
2793.0,302.03999999999996
2794.0,302.03999999999996
2795.0,302.03999999999996
2796.0,302.03999999999996
2797.0,302.03999999999996
2798.0,302.03999999999996
2799.0,302.03999999999996
2800.0,302.03999999999996
2801.0,302.03999999999996
2802.0,302.03999999999996
2803.0,302.03999999999996
2804.0,302.03999999999996
2805.0,302.03999999999996
2806.0,302.03999999999996
2807.0,302.03999999999996
2808.0,301.96
2809.0,301.96
2810.0,301.96
2811.0,301.96
2812.0,301.96
2813.0,301.96
2814.0,301.96
2815.0,301.96
2816.0,301.96
2817.0,301.96
2818.0,301.96
2819.0,301.96
2820.0,301.96
2821.0,301.96
2822.0,301.96
2823.0,301.96
2824.0,301.96
2825.0,301.96
2826.0,301.96
2827.0,301.96
2828.0,301.96
2829.0,301.96
2830.0,301.96
2831.0,301.96
2832.0,302.52
2833.0,302.52
2834.0,302.52
2835.0,302.52
2836.0,302.52
2837.0,302.52
2838.0,302.52
2839.0,302.52
2840.0,302.52
2841.0,302.52
2842.0,302.52
2843.0,302.52
2844.0,302.52
2845.0,302.52
2846.0,302.52
2847.0,302.52
2848.0,302.52
2849.0,302.52
2850.0,302.52
2851.0,302.52
2852.0,302.52
2853.0,302.52
2854.0,302.52
2855.0,302.52
2856.0,303.04999999999995
2857.0,303.04999999999995
2858.0,303.04999999999995
2859.0,303.04999999999995
2860.0,303.04999999999995
2861.0,303.04999999999995
2862.0,303.04999999999995
2863.0,303.04999999999995
2864.0,303.04999999999995
2865.0,303.04999999999995
2866.0,303.04999999999995
2867.0,303.04999999999995
2868.0,303.04999999999995
2869.0,303.04999999999995
2870.0,303.04999999999995
2871.0,303.04999999999995
2872.0,303.04999999999995
2873.0,303.04999999999995
2874.0,303.04999999999995
2875.0,303.04999999999995
2876.0,303.04999999999995
2877.0,303.04999999999995
2878.0,303.04999999999995
2879.0,303.04999999999995
2880.0,302.67999999999995
2881.0,302.67999999999995
2882.0,302.67999999999995
2883.0,302.67999999999995
2884.0,302.67999999999995
2885.0,302.67999999999995
2886.0,302.67999999999995
2887.0,302.67999999999995
2888.0,302.67999999999995
2889.0,302.67999999999995
2890.0,302.67999999999995
2891.0,302.67999999999995
2892.0,302.67999999999995
2893.0,302.67999999999995
2894.0,302.67999999999995
2895.0,302.67999999999995
2896.0,302.67999999999995
2897.0,302.67999999999995
2898.0,302.67999999999995
2899.0,302.67999999999995
2900.0,302.67999999999995
2901.0,302.67999999999995
2902.0,302.67999999999995
2903.0,302.67999999999995
2904.0,302.31
2905.0,302.31
2906.0,302.31
2907.0,302.31
2908.0,302.31
2909.0,302.31
2910.0,302.31
2911.0,302.31
2912.0,302.31
2913.0,302.31
2914.0,302.31
